ens,flag,m2200,mmax,t0,tau,m2200 scaled,mmax scaled
83.0,0,0.751726825405668,0.8638535655643409,107.15565655849,46.1961821534779,27.06216571460405,31.098728360316272
84.0,0,0.509664276890798,0.8104010208910495,178.787982423821,39.0174111548138,18.347913968068728,29.17443675207778
85.0,0,0.175996592104814,0.28712948120414694,160.748746858038,66.1082146662365,6.335877315773304,10.33666132334929
86.0,0,0.778478116685439,1.8915324321108073,217.261110120544,55.8584880916946,28.025212200675803,68.09516755598906
87.0,0,0.407200362664884,0.41094809581522895,122.008492387508,16.6335318878246,14.659213055935824,14.794131449348242
88.0,0,0.0877600849404432,0.16950977237570442,197.522712725233,32.7714414948866,3.159363057855955,6.102351805525359
89.0,0,0.722737306105905,1.0054172879824819,112.952924979646,72.7347511655489,26.018543019812583,36.19502236736935
90.0,0,0.325366639928412,0.5283420266266603,173.623684330719,50.4696358354651,11.713199037422832,19.02031295855977
91.0,0,0.985270450989876,1.046750329759334,137.088412181721,22.6569092468033,35.46973623563554,37.68301187133602
92.0,1,0.83490872670332,0.8666590694576826,103.87854664705,29.1420077989689,30.05671416131952,31.199726500476572
93.0,0,0.479761155936157,1.067141740139732,206.825985445005,68.3669872533902,17.271401613701652,38.417102645030354
94.0,0,0.564583127470901,0.7349016244745599,142.256551862199,45.9831081074976,20.324992588952437,26.456458481084155
95.0,0,0.249947040393131,0.2964536460842737,168.226664234167,18.8922813455236,8.998093454152716,10.672331259033854
96.0,1,0.256729947112563,0.31366092502253196,147.405329225114,34.5303719147187,9.242278096052267,11.29179330081115
97.0,1,0.932737115117482,1.8252665359148068,191.871955060583,62.3431062535642,33.57853614422935,65.70959529293305
98.0,0,0.017706895894107,0.022294459416798418,123.632450801446,52.2285738843843,0.6374482521878521,0.802600539004743
99.0,0,0.671742541077722,3.1268880732375237,215.896582731666,12.2652564635382,24.182731478797994,112.56797063655085
100.0,0,0.384223113100792,0.5221959944458376,132.147904715768,58.6196262575607,13.832032071628511,18.799055800050155
101.0,0,0.906525098801765,1.1215318069150726,145.138106691512,37.465539124663,32.63490355686354,40.37514504894261
102.0,0,0.279096145498543,0.4444365904521419,163.117162200655,59.4044673245891,10.047461237947548,15.999717256277108
103.0,0,0.22349084318002,0.30021423895846056,152.698903323158,42.7583013936803,8.04567035448072,10.80771260250458
104.0,0,0.587193503028398,0.9491542206217218,189.294653578974,22.1126243167899,21.138966109022327,34.169551942381986
105.0,0,0.484485417219781,0.5235582878060541,128.593240465611,28.235564048043,17.441475019912115,18.848098361017946
106.0,0,0.826216554246854,1.9321501953152165,213.102788544522,69.2689675039583,29.743795952886746,69.5574070313478
107.0,0,0.980471729929731,1.703236015486027,183.806881161588,47.5349650005707,35.29698227747031,61.316496557496976
108.0,0,0.334011178918294,0.3986461988336032,157.896710406117,25.5960445508284,12.024402441058584,14.351263158009715
109.0,0,0.749267959369661,2.2808109731670356,222.496561173883,31.5837280752495,26.973646537307793,82.10919503401328
110.0,0,0.0651973391236532,0.09338050727023983,119.489419199574,73.92692929651,2.3471042084515155,3.361698261728634
111.0,0,0.433486838757122,0.8951084489206096,200.225857977698,56.7644364363435,15.605526195256392,32.223904161141945
112.0,0,0.756159551766043,0.7583462085733572,108.021727274011,15.7310562309794,27.221743863577547,27.30046350864086
113.0,0,0.170953693873151,0.27086122492278264,176.291648718108,42.2417222201608,6.154332979433437,9.751004097220175
114.0,0,0.518552996778074,0.7238611397986006,131.76526009625,62.8873760465,18.667907884010663,26.05900103274962
115.0,0,0.301112927471707,0.7718370386703555,215.998315058075,36.3537477160222,10.84006538898145,27.786133392132797
116.0,0,0.884565540700987,1.1839492714909738,123.7977572309,61.150783835979,31.844359465235534,42.62217377367506
117.0,0,0.0318009529085329,0.0603023100700284,192.258907669437,50.9092104547438,1.1448343047071845,2.1708831625210223
118.0,0,0.65385990490945,0.6693308843966861,147.727992410495,13.9617152557264,23.5389565767402,24.0959118382807
119.0,0,0.848156998601802,1.1352272434271526,168.080448617193,29.3462820562341,30.533651949664872,40.868180763377495
120.0,0,0.462480103494115,0.6948061268178662,142.166220653669,67.5237243930179,16.64928372578814,25.013020565443185
121.0,0,0.610056124142714,1.3301032457309248,206.484235172771,45.2667622562407,21.962020469137705,47.88371684631329
122.0,0,0.200441278081264,0.20177002029527102,103.480196645945,19.2235966148442,7.215886010925503,7.263720730629757
123.0,0,0.104790955961181,0.1214920465929481,136.682759019839,34.0907976587298,3.772474414602516,4.373713677346132
124.0,0,0.70973919327347,1.2731809836839147,173.273975187317,71.0383006079309,25.55061095784492,45.83451541262093
125.0,0,0.374634158526897,0.4443976000982275,112.87061225232,48.6462682687317,13.486829706968292,15.99831360353619
126.0,0,0.940035705483198,1.7828110129687502,197.383740658999,23.8492243985912,33.841285397395126,64.18119646687501
127.0,0,0.558070279723262,0.6412888323086463,122.339172191281,39.7337342399059,20.09053007003743,23.086397963111267
128.0,0,0.131379175877949,0.31843141448348433,217.655304417327,65.7769231318536,4.729650331606164,11.463530921405436
129.0,0,0.796614749572429,1.2249253685934036,160.906751989528,55.6542375693671,28.678130984607442,44.09731326936253
130.0,0,0.392852331286999,0.510197506972645,178.881757741874,17.476771982032,14.142683926331964,18.36711025101522
131.0,0,0.688686370037402,1.6660207839788654,216.901231994045,56.4149005455714,24.79270932134647,59.976748223239156
132.0,0,0.121814830717545,0.12297518974605737,124.575373871885,16.2055884173593,4.38533390583162,4.427106830858065
133.0,0,0.959012975256444,1.7645172316690605,192.823001162641,38.4627366796432,34.524467109231985,63.52262034008618
134.0,0,0.351627925370443,0.5403294839572936,148.417147758541,66.5374001036479,12.658605313335949,19.45186142246257
135.0,0,0.141688129049723,0.21903763308614543,167.146415242601,49.9154670597843,5.100772645790028,7.885354791101236
136.0,0,0.543976560832117,0.5869768690479304,141.358679774776,23.0865771331533,19.583156189956213,21.131167285725496
137.0,0,0.380712067026757,0.8379317587002788,205.951496558332,33.328336397702,13.705634412963251,30.165543313210037
138.0,0,0.804970233209794,1.0830520036790858,102.820727095664,72.3073133945735,28.978928395552582,38.98987213244709
139.0,0,0.9045347971164,1.1489217532664497,136.023177700742,46.5372633203568,32.563252696190396,41.36118311759219
140.0,0,0.284928455405047,0.3500282589072867,172.741363244204,18.4626231469034,10.257424394581692,12.601017320662322
141.0,0,0.635721963308382,0.6656564607089877,112.063436484896,28.5851225838832,22.885990679101752,23.963632585523555
142.0,0,0.0537236639548484,0.11079748176257453,196.449357075448,68.7944114615441,1.9340519023745424,3.9887093434526832
143.0,0,0.451301299770857,0.5648259189490545,123.028200868001,51.6721672431453,16.24684679175085,20.333733082165963
144.0,0,0.863364761982391,4.490553890155979,218.219509679347,12.6931979964575,31.081131431366074,161.65994004561526
145.0,0,0.213695631541468,0.286352855015366,161.684718839473,35.0850444523433,7.693042735492848,10.308702780553176
146.0,0,0.600830715436337,1.0768772780954805,179.784309566375,61.9139266287906,21.629905755708133,38.7675820114373
147.0,0,0.314041902010562,0.3508419296701959,107.753607271271,41.4793188433178,11.30550847238023,12.630309468127052
148.0,0,0.996656241118093,2.134702629645062,202.94897329067,64.1563309489576,35.87962468025135,76.84929466722224
149.0,0,0.0833352453288958,0.120136444062382,146.192433118092,58.0337013461512,3.000068831840249,4.324911986245752
150.0,0,0.727345272541542,0.7942752003202713,164.288920397512,14.9683428467864,26.184429811495512,28.593907211529768
151.0,0,0.767338390885126,0.9224123699902975,151.282267099756,30.3127888835582,27.624182071864535,33.20684531965071
152.0,0,0.418279051158336,0.8316004391701881,187.996879766704,74.6873478997329,15.058045841700096,29.937615810126772
153.0,0,0.505298663810191,0.6280673477533583,127.570268917795,48.2956936111437,18.190751897166873,22.610424519120897
154.0,0,0.180179063457826,0.4749188690914252,211.960716145431,24.3247953517871,6.486446284481736,17.097079287291308
155.0,0,0.0298233452839949,0.0455317652733811,182.66469699368,26.9667946656089,1.0736404302238165,1.6391435498417195
156.0,0,0.659687143898201,1.0780507632841818,156.873865529627,70.032176415525,23.748737180335237,38.809827478230545
157.0,0,0.260118836603595,0.6904571848019714,221.199152473082,43.5212002978969,9.364278117729421,24.85645865287097
158.0,0,0.929531352450539,0.9478465224685806,118.072432767212,20.8441649417058,33.463128688219406,34.1224748088689
159.0,0,0.576884588978326,1.1812374115845614,201.397489503229,36.7043140179435,20.767845203219736,42.52454681704421
160.0,0,0.237584541578845,0.3018497622326777,109.076165469408,60.6752200274838,8.55304349683842,10.866591440376396
161.0,0,0.838356842725292,1.4314859722355777,177.55984850143,54.6872266168093,30.180846338110513,51.5334950004808
162.0,0,0.47612989818659,0.4768585273575354,133.150414769562,10.3126598504509,17.14067633471724,17.166906984871275
163.0,0,0.949794763080295,1.1996208293805921,114.458680069193,57.2751538068212,34.19261147089062,43.186349857701316
164.0,0,0.360968243830263,0.605675201060194,194.084646170555,15.216992718667,12.994856777889467,21.804307238166984
165.0,0,0.711700744233747,0.8783141551691642,137.534535551513,41.7355948960099,25.62122679241489,31.619309586089912
166.0,0,0.0989225628048719,0.16892771653942873,171.1994689884,63.3901572288161,3.5612122609753882,6.081397795419434
167.0,0,0.402626635170244,0.5840155285761739,160.295470283965,47.0292271231534,14.494558866128784,21.02455902874226
168.0,0,0.782933558782636,1.1644884666350208,181.204090801289,26.0971923819189,28.185608116174897,41.92158479886075
169.0,0,0.133325450745067,0.14481040233590647,120.510844262812,32.0928120945016,4.799716226822412,5.213174484092633
170.0,0,0.552217132853101,1.3745306988710126,220.706329879503,73.4132552309311,19.879816782711636,49.483105159356455
171.0,0,0.644084639750099,1.1837363634401754,191.403425768632,43.2649092292238,23.187047031003566,42.614509083846315
172.0,0,0.0454830900709266,0.04994571615611676,149.806184884704,21.6103546466013,1.6373912425533577,1.7980457816202033
173.0,0,0.882620227109975,2.3687966765658075,214.414202227357,27.7253581896929,31.7743281759591,85.27668035636907
174.0,0,0.306965127969267,0.4399951824996151,127.092938180791,69.7835115276634,11.050744606893613,15.839826569986144
175.0,0,0.190681259208061,0.42348289622736957,208.316472914165,52.9071883898849,6.864525331490196,15.245384264185304
176.0,0,0.623722985211948,0.6238385461313101,100.425212471985,11.5867685040066,22.45402746763013,22.458187660727162
177.0,0,0.460519513809944,0.6658438485135321,168.688040321838,37.9707964906877,16.578702497157984,23.970378546487154
178.0,0,0.85402444538551,1.2019029109353596,139.847589237758,58.902807981371,30.74488003387836,43.268504793672946
179.0,0,0.0749726117347572,0.21118773839248206,223.594408864223,40.2438294159443,2.699014022451259,7.602758582129354
180.0,0,0.73558582965902,0.9836603673500122,115.707682510382,65.2622379094884,26.48108986772472,35.41177322460044
181.0,0,0.335956514864565,0.6041859012805162,184.176045763235,55.1474885351634,12.094434535124341,21.750692446098583
182.0,0,0.974619551787429,1.0558894788516682,155.332014351388,17.9789309699088,35.08630386434744,38.012021238660054
183.0,0,0.528312993296019,0.7902308890595577,176.170553142729,33.5856819757518,19.019267758656685,28.44831200614408
184.0,0,0.157286810448658,0.23463951627149982,134.570216262574,71.5400701490742,5.662325176151688,8.447022585773993
185.0,0,0.758120133998461,1.5252464488060014,198.88018342686,49.1559739980366,27.292324823944597,54.90887215701605
186.0,0,0.427619384521661,0.43736756891689765,111.562969137093,23.3361725274516,15.394297842779796,15.745232481008316
187.0,0,0.269337095353198,0.3120712701490902,144.772900801648,29.8525195783102,9.696135432715128,11.234565725367247
188.0,0,0.920191020950152,1.5500020033175588,165.677948442459,67.0210848937485,33.126876754205476,55.800072119432116
189.0,0,0.00680901766110487,0.007717516219827303,105.266538152646,44.7561865688097,0.24512463579977534,0.2778305839137829
190.0,0,0.682579398770306,1.5830410744149503,205.46655040642,19.7377703250818,24.572858355731018,56.98947867893821
191.0,0,0.816442228008351,0.9355885848265189,129.935228741157,35.8445224981099,29.391920208300636,33.68118905375468
192.0,0,0.498166585654316,1.1237874586697671,209.565252050571,61.6643472192463,17.933997083555376,40.45634851211162
193.0,0,0.585247220709527,0.8361462022651267,152.82391243709,51.4148376498494,21.06889994554297,30.10126328154456
194.0,0,0.229343982598429,0.313378284187138,186.485742426494,13.4604262259757,8.256383373543445,11.281618230736967
195.0,0,0.471412146009003,0.654284901114579,115.099555013971,71.2949103423626,16.970837256324106,23.554256440124846
196.0,0,0.84319286353388,1.5905761498618176,195.641220678328,34.3406175056154,30.35494308721968,57.260741395025434
197.0,0,0.240711935093475,0.25988685939296374,138.846843035606,24.138570061513,8.665629663365099,9.355926938146695
198.0,0,0.573875464094696,0.9099594674682976,171.59631534964,48.8633519449339,20.659516707409058,32.75854082885871
199.0,0,0.924477651040313,1.486175285662057,158.616769715606,65.5092456506383,33.28119543745127,53.50231028383405
200.0,0,0.265046638787995,0.4302872248570111,180.685312112079,39.4910130769503,9.54167899636782,15.4903400948524
201.0,0,0.945048833031113,3.145185050558439,222.895090237947,27.1223622876044,34.02175798912007,113.2266618201038
202.0,0,0.845340413037466,1.4023998625714285,189.692497593331,24.669343212187,30.432254869348775,50.486395052571424
203.0,0,0.465296685332575,0.6487663209088623,152.058850927017,48.4576977607448,16.7506806719727,23.355587552719044
204.0,0,0.614581355630388,1.4424244832650857,212.706377499539,74.7779263558798,22.124928802693965,51.927281397543084
205.0,0,0.195916027964207,0.2158237777314298,129.235679591696,30.7287624374124,7.052977006711452,7.769655998331473
206.0,0,0.298555912537153,0.6455974368884654,202.199170901897,14.6138786262763,10.748012851337508,23.241507727984754
207.0,0,0.887122574264922,1.096868589369251,106.092341357663,57.8776454625794,31.93641267353719,39.48726921729303
208.0,0,0.0365552326466833,0.05956675918127985,162.59673201075,64.0558283825169,1.3159883752805988,2.1444033305260746
209.0,0,0.649105628897176,0.8272731041131465,145.412423576593,41.0693013056766,23.367802640298336,29.781831748073273
210.0,0,0.175158551222926,0.21560274694252257,101.694011499161,59.0567596900543,6.305707844025337,7.761698889930813
211.0,0,0.514226044322258,1.16316456434447,208.543135767056,38.3231487861255,18.51213759560129,41.87392431640092
212.0,0,0.413777180915565,0.4165693406855553,140.044372327416,11.9946741165755,14.895978512960339,14.99649626467999
213.0,0,0.775747129405063,1.244193377309557,169.925767385067,53.0055867814371,27.926896658582265,44.79096158314405
214.0,0,0.722110980697572,1.1365130796014,149.606154910915,69.6196357086862,25.99599530511259,40.9144708656504
215.0,0,0.0924763979982789,0.15716046826696584,190.16894931516,27.3789619104681,3.3291503279380406,5.65777685761077
216.0,0,0.991879546507639,1.0219166142144331,125.828581964086,21.1925326739224,35.707663674275004,36.78899811171959
217.0,0,0.322725457446429,0.7785381343740028,214.183100289622,43.1724591037009,11.618116468071443,28.0273728374641
218.0,0,0.480876305147949,0.9102316374139718,180.97356307585,73.0058378799386,17.311546985326164,32.768338946902986
219.0,0,0.829703567486767,1.062325009926326,159.030436468807,31.9949174648932,29.869328429523613,38.243700357347734
220.0,0,0.24285006744451,0.7575946211011342,219.472487248363,25.9437444351794,8.74260242800236,27.27340635964083
221.0,0,0.567712194835495,0.6800443891222585,120.310315520678,46.677363089292,20.437639014077817,24.481598008401306
222.0,0,0.934063987254582,1.884115080998754,195.32287200213,63.8074909399188,33.62630354116495,67.82814291595514
223.0,0,0.25167934097414,0.28679582949621363,114.654829336519,41.827541259589,9.06045627506904,10.32464986186369
224.0,1,0.664677852847936,0.7683826640948155,171.426809439744,15.3803647757003,23.928402702525695,27.661775907413357
225.0,0,0.0209257755088466,0.029064216322467473,138.802760366393,57.6210618244696,0.7533279183184777,1.046311787608829
226.0,0,0.800711942135381,2.707691592528363,211.318034038595,13.0426001360116,28.825629916873716,97.47689733102106
227.0,0,0.388877218926583,0.49971787966910597,130.654525461323,51.3223916416116,13.999579881356988,17.989843668087815
228.0,0,0.538222911627753,1.0143852281237287,187.174235893578,61.5004755175542,19.37602481859911,36.51786821245423
229.0,0,0.1513486390795,0.19410419065366114,154.546606492459,35.4981221016001,5.448551006862,6.987750863531801
230.0,0,0.3475834139051,0.4087520505379416,164.992940299649,20.1456723047521,12.5130029005836,14.715073819365898
231.0,0,0.966964354998953,1.253096850342672,143.046717696378,44.8545885932606,34.810716779962306,45.11148661233619
232.0,0,0.116336005880864,0.2521174859191433,203.709564048068,67.1750402353305,4.188096211711104,9.076229493089158
233.0,0,0.69807206315125,0.72865734361244,104.551442077181,30.2048682408493,25.130594273445002,26.231664370047838
234.0,0,0.606339827922113,0.6428009300987014,133.854681028799,23.4995404671997,21.82823380519607,23.14083348355325
235.0,0,0.204279658230278,0.33194869744534117,174.413902556531,49.5018861329701,7.354067696290008,11.950153108032282
236.0,0,0.867378039426039,1.188941507199388,109.836525703621,71.957407977462,31.225609419337403,42.80189425917797
237.0,0,0.443381161501797,0.8659135625487124,198.19557066624,33.6776242220457,15.961721814064692,31.172888251753648
238.0,0,0.0594465485979414,0.06002600352644549,117.429981183561,17.8254793902708,2.14007574952589,2.1609361269520377
239.0,0,0.626092210388123,1.6440393007985676,224.283162659509,54.7956281342006,22.539319573972428,59.185414828748435
240.0,0,0.289216549764625,0.45700675800048884,156.0509752994,64.8548241913945,10.411795791526501,16.4522432880176
241.0,0,0.896339834479656,1.5382252151573539,185.929266909569,40.1459311534373,32.26823404126762,55.37610774566474
242.0,0,0.193985975562849,0.44070852767731594,209.89937107398,66.1252012525705,6.983495120262564,15.865506996383374
243.0,0,0.620418294938295,0.7281573755756199,129.354963347983,39.3848336825564,22.33505861777862,26.213665520722316
244.0,0,0.45550615898357,0.6578058149773369,186.149237604549,17.0641959149799,16.39822172340852,23.68100933918413
245.0,0,0.859037811389513,1.2690350473178569,153.402745792298,56.0661911997867,30.925361210022466,45.68526170344285
246.0,1,0.647129778023351,1.1267178955415602,166.3802483855,72.7204887688035,23.296672008840638,40.56184423949617
247.0,0,0.0424379406200449,0.05015610639134138,144.316594011953,32.4092309657168,1.5277658623216164,1.8056198300882897
248.0,0,0.877377816581373,1.9647647065801266,204.765678775718,22.2309612064608,31.58560139692943,70.73152943688456
249.0,1,0.312207512416735,0.36692354133606386,105.725227015251,50.2651529287217,11.23947044700246,13.209247488098299
250.0,0,0.400071289428309,0.5845956516475326,135.0281008554,67.9358272144748,14.402566419419124,21.045443459311173
251.0,0,0.785488923153952,1.1230812314363448,175.470367493141,28.9338086791167,28.277601233542274,40.43092433170841
252.0,0,0.138079015114953,0.13932631989405309,111.106513788012,18.8747987474295,4.970844544138307,5.015747516185911
253.0,0,0.547463572209092,1.1037044225952286,199.582752080765,45.6151895679948,19.708688599527314,39.73335921342823
254.0,0,0.946979846708578,1.2480945757613426,116.28577027444,62.7695503056668,34.09127448150881,44.931404727408335
255.0,0,0.363783156476104,1.077815838340257,223.258529481949,34.7353508332222,13.096193633139743,38.80137018024925
256.0,0,0.716225260353157,0.7342055226069988,154.751539857386,12.2800148720437,25.784109372713655,26.431398813851956
